Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,D/loss_td_real,D/loss_td_fake,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot,G/loss_td_fake
0:23:07,15900,-0.0343,-0.0259,0.2633,2.7016,0.0025,0.1464,-0.3332,0.0260,0.0412,0.0508,2.7111,0.0401,0.3389
0:23:12,16000,-0.0569,-0.0813,0.4120,2.6899,0.0061,0.1095,-1.0316,0.0859,0.0500,0.1400,2.6745,0.0495,1.0686
0:23:49,16100,-0.0416,-0.0222,0.3740,2.6815,0.0074,0.1436,-0.1704,0.0270,0.0456,0.0856,2.6896,0.0451,0.2734
0:23:53,16200,-0.0726,0.0045,0.5089,2.6981,0.0076,0.0387,-0.2400,-0.0185,0.0534,0.0943,2.7118,0.0578,0.2488
0:23:58,16300,-0.0585,-0.0119,0.4871,2.6798,0.0126,0.2054,-0.4137,0.0142,0.0475,0.0456,2.7084,0.0416,0.3679
0:24:02,16400,-0.0804,0.0231,0.3010,2.7559,0.0067,0.2384,-0.4378,-0.0256,0.0433,0.0658,2.7388,0.0393,0.4053
0:24:06,16500,-0.0087,-0.0550,0.3419,2.7112,0.0042,0.5859,-1.0005,0.0578,0.0354,0.0637,2.7298,0.0402,1.0757
0:24:11,16600,-0.0837,-0.0125,0.4775,2.6951,0.0043,0.0021,-0.4477,0.0104,0.0499,0.0693,2.6613,0.0516,0.5719
0:24:15,16700,-0.0381,-0.0020,0.6376,2.7072,0.0057,0.3086,-0.4616,-0.0039,0.0439,0.0889,2.7099,0.0390,0.5518
0:24:20,16800,-0.0231,-0.0212,0.5634,2.7211,0.0032,0.6130,-0.7947,0.0190,0.0460,0.1291,2.7222,0.0483,0.8701
0:24:25,16900,-0.0067,-0.0634,0.2507,2.6983,0.0070,0.4520,-0.7051,0.0613,0.0408,0.0654,2.6783,0.0338,0.8121
0:24:29,17000,-0.0620,-0.0078,0.7295,2.7290,0.0039,0.3738,-0.4784,0.0149,0.0419,0.0862,2.7012,0.0381,0.4837
0:25:06,17100,-0.0059,-0.0799,0.4715,2.7114,0.0072,0.4751,-1.1246,0.0867,0.0407,0.1106,2.7041,0.0397,1.1238
0:25:11,17200,-0.0691,-0.0029,0.3853,2.6743,0.0040,0.5017,-0.6724,0.0106,0.0419,0.1360,2.6968,0.0386,0.7048
0:25:15,17300,-0.0336,-0.0555,0.2437,2.6997,0.0103,0.2236,-0.5383,0.0523,0.0423,0.0657,2.7022,0.0439,0.5296
0:25:20,17400,-0.0392,-0.0002,0.3596,2.7274,0.0056,0.9074,-1.0661,0.0049,0.0521,0.1052,2.7227,0.0421,1.0045
