Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds
1:18:47,69500,100000,0.221112,0.253551,0.015177,0.237546,0.214643,0.024455,0.288501,0.004130,0.004067,0.050886,0.002565,0.270984,0.003733,0.003331,0.000046,0.000000,0.305000
1:19:22,69600,100000,0.242096,0.230273,0.008668,0.218181,0.217605,0.010183,0.302543,0.004293,0.004249,0.062736,0.002237,0.293897,0.004051,0.003851,0.000040,0.000001,0.304000
1:19:57,69700,100000,0.229019,0.260715,0.013036,0.230114,0.248031,0.014082,0.264393,0.004157,0.003719,0.036600,0.002722,0.263095,0.003664,0.003771,0.000024,0.000001,0.303000
1:20:33,69800,100000,0.234932,0.223150,0.011225,0.238604,0.211142,0.010516,0.309101,0.003949,0.003738,0.038772,0.001695,0.318940,0.003607,0.004150,0.000023,0.000000,0.302000
1:21:08,69900,100000,0.281164,0.212571,0.010436,0.261426,0.221144,0.009927,0.291808,0.004127,0.003949,0.045911,0.002370,0.283673,0.003638,0.003518,0.000050,0.000001,0.301000
1:22:12,70000,100000,0.252421,0.276155,0.009290,0.245361,0.257158,0.008015,0.260182,0.004088,0.003469,0.051014,0.001949,0.261577,0.003856,0.003335,0.000038,0.000000,0.300000
1:31:15,70100,100000,0.248414,0.221591,0.007280,0.233745,0.214219,0.006787,0.314967,0.004182,0.003720,0.034138,0.001578,0.316581,0.003739,0.003930,0.000012,0.000000,0.299000
1:31:50,70200,100000,0.245086,0.246125,0.011825,0.231810,0.240146,0.010595,0.267689,0.004350,0.004350,0.065180,0.002980,0.264499,0.004087,0.003798,0.000071,0.000000,0.298000
1:32:25,70300,100000,0.245901,0.228365,0.003762,0.242439,0.214652,0.006394,0.323453,0.004290,0.004045,0.052817,0.001915,0.311427,0.003775,0.003638,0.000018,0.000001,0.297000
1:33:00,70400,100000,0.246625,0.261037,0.011747,0.239272,0.244658,0.010216,0.276250,0.004376,0.003792,0.044777,0.002450,0.276558,0.003826,0.003504,0.000018,0.000000,0.296000
1:33:36,70500,100000,0.266088,0.236228,0.007777,0.228984,0.238855,0.008997,0.279585,0.004021,0.003593,0.053506,0.003258,0.270782,0.003582,0.003135,0.000013,0.000000,0.295000
1:34:11,70600,100000,0.246861,0.241654,0.010492,0.235327,0.238941,0.011348,0.273699,0.004345,0.004058,0.065333,0.003147,0.275437,0.003789,0.003776,0.000037,0.000000,0.294000
1:34:46,70700,100000,0.227568,0.268215,0.008956,0.240111,0.243586,0.009326,0.277308,0.004425,0.004025,0.048292,0.002047,0.277416,0.004051,0.004071,0.000046,0.000000,0.293000
1:35:22,70800,100000,0.243304,0.241062,0.011452,0.238408,0.234943,0.011166,0.285264,0.004267,0.003847,0.057379,0.003004,0.281177,0.003882,0.003907,0.000078,0.000001,0.292000
1:35:59,70900,100000,0.250572,0.234005,0.007686,0.241521,0.235549,0.007337,0.273969,0.003944,0.003502,0.058725,0.003403,0.271173,0.003669,0.003166,0.000016,0.000001,0.291000
1:36:34,71000,100000,0.242491,0.234687,0.009755,0.240033,0.225250,0.009581,0.285915,0.004187,0.004052,0.042656,0.002576,0.275156,0.003575,0.003179,0.000045,0.000000,0.290000
1:45:45,71100,100000,0.270274,0.242875,0.008000,0.257548,0.236595,0.008200,0.271511,0.003562,0.003169,0.045345,0.001844,0.269681,0.003183,0.003489,0.000034,0.000001,0.289000
1:46:44,71200,100000,0.277622,0.211919,0.006820,0.240835,0.231627,0.007568,0.287543,0.004026,0.003789,0.044429,0.002515,0.283756,0.003671,0.003532,0.000145,0.000000,0.288000
1:47:20,71300,100000,0.240681,0.228973,0.011284,0.242512,0.218534,0.014306,0.289177,0.003959,0.003913,0.038776,0.002098,0.280935,0.003692,0.004311,0.000022,0.000000,0.287000
1:47:56,71400,100000,0.282008,0.255118,0.008429,0.223944,0.241654,0.009628,0.294792,0.004158,0.003738,0.050961,0.002530,0.291043,0.003529,0.003466,0.000060,0.000000,0.286000
1:48:32,71500,100000,0.259178,0.218564,0.019111,0.229428,0.230593,0.013393,0.290851,0.004023,0.004142,0.059068,0.001543,0.274273,0.003503,0.003407,0.000025,0.000000,0.285000
1:49:11,71600,100000,0.258821,0.232496,0.004252,0.247500,0.227386,0.005878,0.281360,0.004379,0.003913,0.048097,0.002476,0.273174,0.003687,0.003133,0.000042,0.000000,0.284000
1:49:47,71700,100000,0.258946,0.209043,0.007924,0.250385,0.213191,0.007731,0.296095,0.004255,0.003697,0.037533,0.002516,0.298131,0.003646,0.003447,0.000057,0.000000,0.283000
1:50:23,71800,100000,0.233555,0.228892,0.011872,0.210161,0.202475,0.009174,0.346152,0.003912,0.003599,0.037317,0.001985,0.336688,0.003468,0.003201,0.000025,0.000001,0.282000
1:50:59,71900,100000,0.290205,0.227871,0.007854,0.264054,0.232637,0.008077,0.272164,0.003925,0.003468,0.048477,0.001933,0.267079,0.003403,0.003158,0.000025,0.000001,0.281000
1:51:36,72000,100000,0.186537,0.291954,0.010142,0.217779,0.250004,0.011913,0.272220,0.003961,0.003681,0.045402,0.002404,0.261848,0.003603,0.003114,0.000020,0.000000,0.280000
2:00:51,72100,100000,0.227979,0.284727,0.008547,0.225589,0.254098,0.009800,0.265169,0.003926,0.003482,0.037471,0.001043,0.261029,0.003311,0.002926,0.000042,0.000001,0.279000
2:01:26,72200,100000,0.243375,0.243546,0.010458,0.231757,0.244220,0.011153,0.263539,0.004065,0.004053,0.042469,0.001913,0.262891,0.003641,0.003736,0.000069,0.000001,0.278000
2:02:01,72300,100000,0.258285,0.276302,0.004082,0.259271,0.235537,0.007342,0.273205,0.003789,0.003327,0.048925,0.002707,0.271365,0.003308,0.003173,0.000032,0.000000,0.277000
2:03:03,72400,100000,0.235359,0.223127,0.020094,0.213393,0.201316,0.011836,0.378267,0.003746,0.003105,0.034697,0.001698,0.373442,0.003382,0.002835,0.000023,0.000000,0.276000
2:03:38,72500,100000,0.235122,0.236371,0.006600,0.232947,0.236563,0.006769,0.275252,0.004035,0.003602,0.042072,0.002371,0.273898,0.003507,0.003589,0.000019,0.000000,0.275000
2:04:13,72600,100000,0.260191,0.277454,0.010752,0.224499,0.248243,0.015685,0.279654,0.004655,0.004709,0.040085,0.001452,0.270480,0.003958,0.003636,0.000072,0.000000,0.274000
2:04:49,72700,100000,0.240225,0.238022,0.007558,0.231774,0.222234,0.008694,0.301060,0.004079,0.003947,0.050414,0.002043,0.300227,0.003403,0.003585,0.000090,0.000000,0.273000
2:05:24,72800,100000,0.242005,0.218618,0.008237,0.231301,0.211697,0.009466,0.308385,0.004622,0.005050,0.046987,0.002126,0.271012,0.003705,0.003412,0.000015,0.000000,0.272000
2:05:59,72900,100000,0.282440,0.215989,0.005046,0.226487,0.224203,0.002780,0.334598,0.004344,0.003924,0.036219,0.001886,0.333809,0.004035,0.003693,0.000027,0.000001,0.271000
2:06:35,73000,100000,0.237196,0.286571,0.007549,0.249553,0.226528,0.008357,0.291090,0.004381,0.003661,0.040446,0.002175,0.286615,0.003780,0.003117,0.000022,0.000001,0.270000
2:15:37,73100,100000,0.251301,0.238932,0.009097,0.242135,0.246148,0.008972,0.254059,0.004190,0.003659,0.056567,0.002368,0.250616,0.003604,0.003269,0.000009,0.000000,0.269000
2:16:14,73200,100000,0.248040,0.254021,0.013750,0.243642,0.238743,0.011807,0.280781,0.004388,0.003729,0.052728,0.002766,0.273989,0.003967,0.003308,0.000024,0.000000,0.268000
2:16:50,73300,100000,0.256868,0.235325,0.006459,0.244993,0.240224,0.007187,0.264452,0.003941,0.003498,0.056368,0.002217,0.263004,0.003356,0.003055,0.000015,0.000000,0.267000
2:17:25,73400,100000,0.216581,0.241279,0.008124,0.215087,0.229352,0.007813,0.289974,0.003837,0.003616,0.046274,0.002393,0.279895,0.003263,0.002964,0.000012,0.000000,0.266000
2:18:01,73500,100000,0.271652,0.246487,0.007057,0.240026,0.239963,0.006353,0.278941,0.004066,0.003633,0.044894,0.002509,0.277577,0.003768,0.003689,0.000017,0.000000,0.265000
2:19:00,73600,100000,0.246342,0.249149,0.007775,0.239466,0.239695,0.008103,0.269842,0.003585,0.003689,0.045009,0.002529,0.268125,0.003170,0.003527,0.000024,0.000000,0.264000
2:19:36,73700,100000,0.247360,0.239329,0.010115,0.238360,0.243942,0.010476,0.258543,0.004362,0.004000,0.036398,0.002202,0.256407,0.004161,0.003582,0.000079,0.000000,0.263000
2:20:11,73800,100000,0.233835,0.244983,0.007639,0.225655,0.248292,0.007127,0.261521,0.004534,0.003985,0.046850,0.001533,0.258107,0.004578,0.003660,0.000005,0.000000,0.262000
2:20:48,73900,100000,0.251356,0.229751,0.010792,0.234046,0.236259,0.012385,0.272475,0.003863,0.003710,0.037979,0.001848,0.262075,0.003402,0.003533,0.000029,0.000000,0.261000
2:21:24,74000,100000,0.221297,0.227187,0.009719,0.209155,0.221291,0.009024,0.295154,0.004136,0.004700,0.052796,0.002559,0.281661,0.003603,0.003865,0.000057,0.000000,0.260000
2:30:26,74100,100000,0.246624,0.239365,0.009503,0.231704,0.224396,0.009606,0.302047,0.004763,0.005109,0.034352,0.001676,0.276970,0.003521,0.003407,0.000017,0.000000,0.259000
2:31:01,74200,100000,0.214941,0.207043,0.007499,0.218745,0.186233,0.009688,0.358844,0.005146,0.005980,0.040926,0.002490,0.297009,0.004450,0.003863,0.000011,0.000000,0.258000
2:31:37,74300,100000,0.233688,0.265617,0.009990,0.227968,0.251939,0.009524,0.268835,0.003978,0.003417,0.043509,0.002936,0.265887,0.003557,0.003033,0.000020,0.000000,0.257000
2:32:12,74400,100000,0.227781,0.242111,0.008040,0.223558,0.237757,0.008398,0.274208,0.004475,0.003744,0.062398,0.001768,0.274223,0.003946,0.003364,0.000044,0.000000,0.256000
2:32:47,74500,100000,0.287170,0.234689,0.008863,0.246168,0.236466,0.010697,0.281847,0.004201,0.003995,0.042236,0.001321,0.276108,0.003610,0.003419,0.000046,0.000001,0.255000
2:33:22,74600,100000,0.251154,0.215785,0.009511,0.243667,0.192071,0.011380,0.344476,0.004496,0.005408,0.042449,0.003537,0.293386,0.003629,0.003411,0.000010,0.000001,0.254000
2:34:00,74700,100000,0.252680,0.241519,0.008363,0.247168,0.243286,0.008282,0.259135,0.006074,0.004508,0.033787,0.001803,0.260429,0.005815,0.005664,0.000020,0.000000,0.253000
2:34:58,74800,100000,0.264456,0.253013,0.010166,0.232546,0.257405,0.010938,0.250740,0.004414,0.003815,0.056449,0.002077,0.248338,0.004126,0.003763,0.000012,0.000000,0.252000
2:35:34,74900,100000,0.257327,0.231920,0.012158,0.243945,0.228394,0.010167,0.283366,0.004089,0.003854,0.045355,0.001311,0.280101,0.003628,0.003451,0.000008,0.000000,0.251000
2:36:09,75000,100000,0.225087,0.220848,0.011172,0.217900,0.221246,0.010511,0.289701,0.004285,0.003837,0.047863,0.002411,0.285631,0.003950,0.003372,0.000015,0.000000,0.250000
2:45:15,75100,100000,0.242589,0.226404,0.008635,0.239522,0.224686,0.008901,0.279315,0.004076,0.003688,0.034921,0.002101,0.279308,0.003578,0.003715,0.000046,0.000000,0.249000
2:45:50,75200,100000,0.255815,0.247554,0.009912,0.250422,0.238894,0.009989,0.271050,0.003577,0.003060,0.043343,0.002058,0.269533,0.003242,0.002833,0.000010,0.000000,0.248000
2:46:25,75300,100000,0.246436,0.265961,0.007877,0.246484,0.248505,0.008320,0.264455,0.004232,0.003715,0.051394,0.002656,0.261301,0.003565,0.003328,0.000035,0.000000,0.247000
2:47:01,75400,100000,0.249321,0.234040,0.009437,0.214874,0.242332,0.009714,0.286438,0.004370,0.004761,0.050675,0.001853,0.254480,0.004838,0.003948,0.000014,0.000000,0.246000
2:47:38,75500,100000,0.244004,0.231689,0.010065,0.229416,0.233699,0.010618,0.279247,0.004297,0.004018,0.053337,0.002499,0.278613,0.003795,0.003954,0.000016,0.000000,0.245000
2:48:14,75600,100000,0.241467,0.229464,0.010516,0.235056,0.229163,0.010616,0.277794,0.004409,0.003944,0.042911,0.001810,0.278819,0.004121,0.003990,0.000024,0.000000,0.244000
2:48:49,75700,100000,0.264176,0.251651,0.008879,0.235058,0.242869,0.010856,0.273597,0.004095,0.003485,0.068680,0.003305,0.272719,0.003655,0.003577,0.000032,0.000000,0.243000
2:49:26,75800,100000,0.235559,0.245621,0.006614,0.239686,0.227142,0.006946,0.288582,0.004005,0.003230,0.048469,0.001739,0.284077,0.003476,0.003124,0.000035,0.000000,0.242000
2:50:01,75900,100000,0.207736,0.291579,0.007561,0.203222,0.263589,0.006811,0.268998,0.004008,0.003328,0.049404,0.002897,0.268492,0.003484,0.003037,0.000009,0.000000,0.241000
2:51:02,76000,100000,0.221568,0.286603,0.010826,0.228265,0.265201,0.011323,0.250080,0.004552,0.004001,0.049509,0.002265,0.246203,0.004990,0.003866,0.000011,0.000000,0.240000
3:00:08,76100,100000,0.222957,0.242823,0.013775,0.210898,0.234146,0.010483,0.291136,0.004238,0.003747,0.051891,0.002091,0.288940,0.004212,0.003934,0.000038,0.000001,0.239000
3:00:45,76200,100000,0.233648,0.220569,0.011961,0.236101,0.209914,0.011775,0.316948,0.004211,0.004082,0.048500,0.002372,0.307709,0.003553,0.003535,0.000025,0.000000,0.238000
3:01:21,76300,100000,0.244958,0.232324,0.009568,0.244804,0.227708,0.009938,0.277488,0.004220,0.003895,0.035339,0.002246,0.273381,0.003650,0.003109,0.000018,0.000000,0.237000
3:01:57,76400,100000,0.230354,0.213941,0.008862,0.228836,0.196607,0.008088,0.332344,0.003839,0.003484,0.037122,0.001440,0.329963,0.003365,0.003257,0.000023,0.000000,0.236000
3:02:32,76500,100000,0.254109,0.245719,0.010943,0.255443,0.226374,0.010729,0.297003,0.004461,0.003532,0.036699,0.001760,0.295594,0.003984,0.003270,0.000004,0.000000,0.235000
3:03:08,76600,100000,0.240274,0.241272,0.010073,0.238559,0.231511,0.010313,0.281028,0.003824,0.003626,0.025817,0.001628,0.277415,0.003335,0.003411,0.000018,0.000000,0.234000
3:03:44,76700,100000,0.220787,0.227854,0.010343,0.200250,0.226976,0.009616,0.292298,0.004769,0.003944,0.059722,0.001607,0.290345,0.004526,0.003895,0.000038,0.000000,0.233000
3:04:21,76800,100000,0.240443,0.258093,0.010541,0.207454,0.237835,0.011028,0.288525,0.004081,0.003445,0.028574,0.002203,0.287613,0.003707,0.003314,0.000013,0.000000,0.232000
3:04:59,76900,100000,0.245378,0.233121,0.012467,0.227651,0.235505,0.014692,0.270158,0.004928,0.004250,0.050550,0.002759,0.275729,0.004713,0.005171,0.000031,0.000000,0.231000
3:05:35,77000,100000,0.231814,0.257456,0.009585,0.218076,0.254924,0.009431,0.254541,0.004169,0.004017,0.054385,0.001877,0.251361,0.003559,0.003242,0.000041,0.000000,0.230000
3:14:40,77100,100000,0.235386,0.263611,0.016407,0.238175,0.237567,0.014305,0.290456,0.004144,0.003631,0.051663,0.002496,0.282552,0.003757,0.003221,0.000004,0.000001,0.229000
3:15:41,77200,100000,0.254631,0.247428,0.011404,0.227489,0.239865,0.012803,0.278351,0.004216,0.003780,0.056526,0.002788,0.273369,0.003641,0.003397,0.000041,0.000000,0.228000
3:16:16,77300,100000,0.221376,0.235158,0.012932,0.219152,0.228663,0.013530,0.284149,0.004508,0.004438,0.046643,0.002731,0.267096,0.003706,0.003329,0.000008,0.000000,0.227000
3:16:52,77400,100000,0.251052,0.221211,0.007618,0.241684,0.218104,0.007249,0.297635,0.004050,0.003963,0.044624,0.002893,0.292290,0.003499,0.003501,0.000037,0.000000,0.226000
3:17:27,77500,100000,0.242016,0.207397,0.008166,0.220251,0.204632,0.006520,0.338468,0.004213,0.003698,0.043550,0.002114,0.337987,0.003608,0.003949,0.000046,0.000000,0.225000
3:18:03,77600,100000,0.271037,0.237828,0.009408,0.232987,0.229711,0.011547,0.281445,0.004216,0.004855,0.039098,0.002469,0.260783,0.003569,0.003210,0.000014,0.000000,0.224000
3:18:39,77700,100000,0.275683,0.268004,0.005554,0.222722,0.240405,0.006669,0.303821,0.004132,0.004129,0.049717,0.002847,0.294767,0.003432,0.003348,0.000032,0.000000,0.223000
3:19:15,77800,100000,0.268175,0.211130,0.010983,0.244581,0.224121,0.013019,0.283771,0.004026,0.003409,0.038142,0.001817,0.275942,0.003736,0.003047,0.000013,0.000000,0.222000
3:19:50,77900,100000,0.227125,0.261905,0.006320,0.223521,0.245188,0.006100,0.278751,0.003594,0.002899,0.049181,0.002139,0.276448,0.003174,0.002746,0.000029,0.000001,0.221000
3:20:26,78000,100000,0.291217,0.258944,0.014796,0.251092,0.256487,0.017303,0.258111,0.004725,0.004097,0.068971,0.003393,0.252760,0.003866,0.004028,0.000072,0.000000,0.220000
3:29:29,78100,100000,0.243111,0.242224,0.007966,0.246258,0.226024,0.008632,0.291245,0.003763,0.003360,0.044040,0.003034,0.286031,0.003201,0.002919,0.000006,0.000000,0.219000
3:30:04,78200,100000,0.233937,0.257057,0.010720,0.236444,0.237998,0.009817,0.281500,0.003904,0.003328,0.035623,0.001577,0.284165,0.003343,0.003346,0.000009,0.000000,0.218000
3:31:04,78300,100000,0.246822,0.229881,0.008166,0.215749,0.232069,0.007533,0.296858,0.004146,0.003741,0.044544,0.001993,0.295789,0.003551,0.003241,0.000015,0.000000,0.217000
3:31:40,78400,100000,0.246808,0.235276,0.008008,0.233062,0.237522,0.008685,0.266156,0.004421,0.003726,0.045176,0.002166,0.265315,0.003770,0.003380,0.000059,0.000000,0.216000
3:32:16,78500,100000,0.238642,0.230002,0.010677,0.230735,0.221192,0.009903,0.301873,0.004359,0.004327,0.030481,0.001871,0.293470,0.003972,0.004281,0.000023,0.000000,0.215000
3:32:52,78600,100000,0.232872,0.249367,0.013900,0.215415,0.246422,0.014695,0.268389,0.004584,0.003682,0.033911,0.002014,0.267833,0.004977,0.003646,0.000010,0.000000,0.214000
3:33:27,78700,100000,0.227500,0.285760,0.007669,0.231226,0.264486,0.007417,0.251634,0.004206,0.003676,0.039005,0.001684,0.250994,0.003827,0.003137,0.000008,0.000000,0.213000
3:34:03,78800,100000,0.231149,0.269256,0.010285,0.227274,0.251681,0.011287,0.262905,0.004424,0.003597,0.048504,0.002212,0.261268,0.003962,0.003319,0.000015,0.000000,0.212000
