Elapsed Time,Iteration,D/loss_real,D/loss_fake,D/loss_cls,D/loss_dom,D/loss_gp,D/loss_td_real,D/loss_td_fake,G/loss_fake,G/loss_rec,G/loss_cls,G/loss_dom,G/loss_rot,G/loss_td_fake
0:23:33,15500,0.2803,-0.2860,0.3109,4.1134,0.0016,0.0698,-0.1936,0.2831,0.0632,0.0528,4.1122,0.0379,0.2006
0:23:37,15600,0.3093,-0.3089,0.2356,4.1136,0.0030,-0.0230,-0.0842,0.3083,0.0514,0.0536,4.1122,0.0424,0.1124
0:23:43,15700,0.3215,-0.3181,0.2939,4.1164,0.0063,-0.7147,0.6109,0.3153,0.0695,0.2062,4.1156,0.0414,-0.3811
0:23:47,15800,0.2876,-0.2840,0.2376,4.1137,0.0018,0.2358,-0.3332,0.2885,0.0459,0.0380,4.1245,0.0339,0.3372
0:23:51,15900,0.3138,-0.3103,0.1836,4.1219,0.0052,0.2137,-0.3946,0.3136,0.0593,0.0278,4.1189,0.0359,0.3982
0:23:56,16000,0.3312,-0.3187,0.1398,4.1329,0.0018,0.1195,-0.3062,0.3196,0.0512,0.0353,4.1285,0.0368,0.3815
0:24:33,16100,0.2944,-0.2885,0.1236,4.1273,0.0017,0.6850,-0.7918,0.2903,0.0534,0.0277,4.1265,0.0370,0.8100
0:24:38,16200,0.3030,-0.2953,0.2734,4.1372,0.0034,0.2671,-0.4184,0.2901,0.0590,0.0685,4.1354,0.0387,0.4269
0:24:42,16300,0.3244,-0.3113,0.1713,4.0714,0.0080,-0.0973,-0.3355,0.3052,0.0611,0.0992,4.0756,0.0495,0.3057
0:24:47,16400,0.3434,-0.3328,0.2598,4.0795,0.0061,0.1550,-0.9670,0.3326,0.0629,0.0850,4.0803,0.0453,1.0261
0:24:51,16500,0.3143,-0.3076,0.1828,4.1322,0.0052,0.1967,-0.4092,0.3080,0.0668,0.1256,4.1203,0.0496,0.4693
0:24:56,16600,0.3292,-0.3224,0.0581,4.1127,0.0042,0.9142,-1.0840,0.3200,0.0701,0.0168,4.1114,0.0426,1.0770
0:25:00,16700,0.3559,-0.3453,0.0574,4.1125,0.0049,0.1952,-0.3466,0.3195,0.0542,0.0066,4.1026,0.0406,0.3831
0:25:05,16800,0.3304,-0.3168,0.2563,4.1005,0.0021,-0.0018,-0.0792,0.3323,0.0635,0.0821,4.0882,0.0416,0.0908
0:25:10,16900,0.3194,-0.3119,0.1819,4.0710,0.0029,0.4490,-0.5876,0.3218,0.0475,0.0279,4.0799,0.0306,0.6998
0:25:14,17000,0.3149,-0.3121,0.2188,4.1324,0.0024,0.3165,-0.3883,0.3041,0.0602,0.0246,4.1228,0.0373,0.3794
0:25:52,17100,0.3238,-0.3178,0.1585,4.1195,0.0031,-0.4952,0.2540,0.3232,0.0604,0.0314,4.1237,0.0396,-0.1290
0:25:56,17200,0.3084,-0.3037,0.1954,4.1152,0.0016,0.4279,-0.5899,0.3030,0.0542,0.0694,4.1173,0.0347,0.5936
0:26:00,17300,0.3265,-0.3170,0.2862,4.0877,0.0044,0.8207,-0.8564,0.3166,0.0579,0.0386,4.0985,0.0350,0.9423
0:26:05,17400,0.3125,-0.3135,0.1853,4.1191,0.0023,0.0503,-0.1426,0.3038,0.0562,0.0217,4.1258,0.0371,0.1730
0:26:10,17500,0.3209,-0.3089,0.1251,4.1248,0.0025,0.2835,-0.4256,0.3036,0.0501,0.0382,4.1374,0.0368,0.4681
